car_id,problem_category
284447,ENGINE AND ENGINE COOLING
19002,SERVICE BRAKES
111512,SERVICE BRAKES
36420,ENGINE
192435,ENGINE
250818,STRUCTURE
296038,POWER TRAIN
173163,ENGINE AND ENGINE COOLING
238902,ELECTRICAL SYSTEM
221887,VEHICLE SPEED CONTROL
51243,ELECTRICAL SYSTEM
257564,SERVICE BRAKES
63840,SERVICE BRAKES
248484,VEHICLE SPEED CONTROL
24136,AIR BAGS
126680,STRUCTURE
35911,ENGINE
152016,STRUCTURE
278735,SUSPENSION
26582,SERVICE BRAKES
113709,POWER TRAIN
98043,STEERING
235913,POWER TRAIN
119544,FORWARD COLLISION AVOIDANCE
263431,ENGINE
12490,ELECTRICAL SYSTEM
212912,SERVICE BRAKES
261865,POWER TRAIN
127223,ELECTRICAL SYSTEM
166552,STRUCTURE
161342,STRUCTURE
287346,AIR BAGS
183319,POWER TRAIN
11078,ELECTRICAL SYSTEM
184628,POWER TRAIN
272214,AIR BAGS
245621,ENGINE
208469,AIR BAGS
31046,AIR BAGS
44987,POWER TRAIN
112864,ELECTRICAL SYSTEM
183879,WHEELS
3458,POWER TRAIN
155747,ELECTRICAL SYSTEM
271037,ENGINE
50801,SERVICE BRAKES
33346,FUEL/PROPULSION SYSTEM
197319,AIR BAGS
16964,STEERING
18742,FUEL SYSTEM
37249,ENGINE
257850,STEERING
80962,ENGINE
84942,SERVICE BRAKES
41341,ELECTRICAL SYSTEM
286755,ENGINE
152123,ENGINE
50919,ELECTRICAL SYSTEM
279813,ENGINE
218418,FUEL SYSTEM
295623,ENGINE
63232,POWER TRAIN
158,WHEELS
206333,SUSPENSION
293817,ELECTRICAL SYSTEM
236478,SUSPENSION
236960,ELECTRICAL SYSTEM
29624,ENGINE
58796,VEHICLE SPEED CONTROL
5090,SERVICE BRAKES
216073,FUEL/PROPULSION SYSTEM
3587,SUSPENSION
91451,POWER TRAIN
138606,VISIBILITY
277005,ELECTRICAL SYSTEM
185855,STEERING
274620,SEATS
280544,ENGINE
57697,AIR BAGS
286730,VISIBILITY/WIPER
297648,ENGINE
217377,SERVICE BRAKES
272268,POWER TRAIN
17193,ENGINE
15438,SEAT BELTS
15999,TIRES
53854,VISIBILITY
38501,POWER TRAIN
161895,POWER TRAIN
8434,VEHICLE SPEED CONTROL
92435,ENGINE
104994,LATCHES/LOCKS/LINKAGES
146536,ELECTRICAL SYSTEM
41016,ELECTRICAL SYSTEM
146754,STRUCTURE
173890,FORWARD COLLISION AVOIDANCE
42408,ENGINE
32402,FUEL/PROPULSION SYSTEM
224488,POWER TRAIN
252721,STEERING
48405,WHEELS
114422,ELECTRICAL SYSTEM
235796,FUEL/PROPULSION SYSTEM
125264,ENGINE
285287,POWER TRAIN
71173,EXTERIOR LIGHTING
111819,STRUCTURE
26540,EXTERIOR LIGHTING
107140,STEERING
172935,SUSPENSION
60364,ENGINE
262313,STEERING
60484,STEERING
82756,ENGINE AND ENGINE COOLING
165857,STEERING
200406,FORWARD COLLISION AVOIDANCE
97310,FUEL SYSTEM
241044,AIR BAGS
696,ENGINE
58438,EXTERIOR LIGHTING
201418,ENGINE
46241,BACK OVER PREVENTION
11709,SERVICE BRAKES
258285,ENGINE
219884,STRUCTURE
13925,ENGINE
242039,VISIBILITY/WIPER
101215,WHEELS
6348,ENGINE
220901,STEERING
87729,POWER TRAIN
181760,ELECTRICAL SYSTEM
69406,STEERING
94304,ELECTRICAL SYSTEM
293973,VISIBILITY
286151,ELECTRICAL SYSTEM
5477,ENGINE
165878,EXTERIOR LIGHTING
98202,FUEL SYSTEM
207279,ENGINE
104678,POWER TRAIN
13276,VISIBILITY
64912,FUEL/PROPULSION SYSTEM
80605,AIR BAGS
82349,FUEL SYSTEM
45559,ELECTRICAL SYSTEM
29623,VISIBILITY/WIPER
157530,ENGINE
5377,STRUCTURE
243037,POWER TRAIN
100535,FORWARD COLLISION AVOIDANCE
31939,STEERING
113742,LATCHES/LOCKS/LINKAGES
277241,ENGINE
194117,STRUCTURE
49744,ELECTRICAL SYSTEM
166369,FORWARD COLLISION AVOIDANCE
262294,STRUCTURE
80301,ENGINE
175231,FUEL SYSTEM
207462,ELECTRICAL SYSTEM
218416,ELECTRICAL SYSTEM
193309,POWER TRAIN
170688,ELECTRICAL SYSTEM
232612,ELECTRICAL SYSTEM
158807,ENGINE AND ENGINE COOLING
183488,STRUCTURE
158773,ENGINE
285024,LATCHES/LOCKS/LINKAGES
270920,STEERING
2338,POWER TRAIN
76713,AIR BAGS
145463,POWER TRAIN
15653,FUEL/PROPULSION SYSTEM
118819,ENGINE
97889,POWER TRAIN
142385,ENGINE
9992,ENGINE
160434,SERVICE BRAKES
77695,SERVICE BRAKES
2405,ENGINE
120492,ELECTRICAL SYSTEM
216264,ENGINE AND ENGINE COOLING
113101,ELECTRICAL SYSTEM
22095,POWER TRAIN
121252,ELECTRICAL SYSTEM
233544,POWER TRAIN
137879,POWER TRAIN
32083,FUEL/PROPULSION SYSTEM
137326,LATCHES/LOCKS/LINKAGES
198020,ENGINE
228868,ENGINE
125686,FORWARD COLLISION AVOIDANCE
89211,AIR BAGS
124423,ENGINE
258209,ELECTRICAL SYSTEM
220,FUEL/PROPULSION SYSTEM
76658,ELECTRICAL SYSTEM
186077,SEAT BELTS
194663,ELECTRICAL SYSTEM
68992,AIR BAGS
107967,ELECTRICAL SYSTEM
165698,FORWARD COLLISION AVOIDANCE
69391,STRUCTURE
223572,TIRES
258883,ENGINE
34121,POWER TRAIN
260241,WHEELS
43658,FUEL/PROPULSION SYSTEM
193194,POWER TRAIN
6198,VISIBILITY/WIPER
277240,ENGINE
137393,FUEL SYSTEM
238130,FUEL SYSTEM
69498,ELECTRICAL SYSTEM
253590,STEERING
216463,ELECTRICAL SYSTEM
15175,EXTERIOR LIGHTING
131752,ELECTRICAL SYSTEM
252154,AIR BAGS
261973,ENGINE
11784,ENGINE
90093,STEERING
75094,POWER TRAIN
155568,FUEL/PROPULSION SYSTEM
272145,VEHICLE SPEED CONTROL
83953,FORWARD COLLISION AVOIDANCE
17318,VISIBILITY
214687,ENGINE AND ENGINE COOLING
52404,SERVICE BRAKES
179603,ENGINE
47825,BACK OVER PREVENTION
221573,ENGINE AND ENGINE COOLING
88534,SERVICE BRAKES
44538,ENGINE
185484,ENGINE
256969,ENGINE
111455,ELECTRICAL SYSTEM
165218,ENGINE
155019,ENGINE
225276,ENGINE
99982,FUEL SYSTEM
104118,POWER TRAIN
178841,ELECTRICAL SYSTEM
57623,SERVICE BRAKES
134163,ENGINE
218835,STEERING
134063,ENGINE
153617,ELECTRICAL SYSTEM
152913,ENGINE
194704,ELECTRICAL SYSTEM
262380,POWER TRAIN
25935,ENGINE
122785,ENGINE
252502,SEATS
224908,ELECTRICAL SYSTEM
85804,FORWARD COLLISION AVOIDANCE
189090,ENGINE
9464,STEERING
33533,FORWARD COLLISION AVOIDANCE
259849,ENGINE
184180,SUSPENSION
245531,ENGINE
293861,SUSPENSION
81089,STEERING
209047,SEAT BELTS
192469,EXTERIOR LIGHTING
233688,ENGINE AND ENGINE COOLING
182962,ENGINE
204703,POWER TRAIN
256932,ENGINE
118376,STEERING
3363,ENGINE AND ENGINE COOLING
118626,ELECTRICAL SYSTEM
25555,POWER TRAIN
238346,STEERING
160935,STRUCTURE
138169,ENGINE AND ENGINE COOLING
198967,TIRES
72294,ENGINE
5863,POWER TRAIN
3031,STEERING
148312,STEERING
160694,ELECTRICAL SYSTEM
134466,SERVICE BRAKES
149259,POWER TRAIN
73271,ENGINE
224281,BACK OVER PREVENTION
61966,STEERING
47689,VISIBILITY/WIPER
147834,TIRES
120403,ELECTRICAL SYSTEM
165684,POWER TRAIN
249924,FUEL SYSTEM
210368,POWER TRAIN
181400,ELECTRICAL SYSTEM
242109,POWER TRAIN
78725,FUEL SYSTEM
87866,SERVICE BRAKES
265537,ELECTRICAL SYSTEM
151319,TIRES
292900,ENGINE
229250,SERVICE BRAKES
291521,STRUCTURE
293331,ENGINE
71827,STEERING
183220,POWER TRAIN
107882,SERVICE BRAKES
189797,ELECTRICAL SYSTEM
34133,SEATS
161577,STRUCTURE
135131,ENGINE
239169,FUEL/PROPULSION SYSTEM
79759,ENGINE
272063,ENGINE
283014,ELECTRICAL SYSTEM
95340,VISIBILITY
159716,EQUIPMENT
113983,POWER TRAIN
171755,AIR BAGS
246159,EQUIPMENT
279937,ELECTRICAL SYSTEM
70668,ELECTRICAL SYSTEM
95240,BACK OVER PREVENTION
219807,VISIBILITY
221018,ENGINE
168246,SERVICE BRAKES
120609,SERVICE BRAKES
206359,FUEL SYSTEM
217074,VEHICLE SPEED CONTROL
153017,ELECTRICAL SYSTEM
156102,ELECTRICAL SYSTEM
138495,SEAT BELTS
145423,AIR BAGS
69899,ENGINE
135184,POWER TRAIN
238734,SERVICE BRAKES
214425,SERVICE BRAKES
104437,ELECTRICAL SYSTEM
31356,FORWARD COLLISION AVOIDANCE
77008,ENGINE
77952,ENGINE
32506,POWER TRAIN
284000,ELECTRICAL SYSTEM
71543,SERVICE BRAKES
44638,ELECTRICAL SYSTEM
256890,STRUCTURE
282293,ELECTRICAL SYSTEM
76264,ENGINE
227773,STEERING
1974,STRUCTURE
186858,STRUCTURE
170341,VISIBILITY
61499,POWER TRAIN
137599,WHEELS
74039,STEERING
70171,ENGINE
243872,POWER TRAIN
195658,POWER TRAIN
230641,ELECTRICAL SYSTEM
37919,SERVICE BRAKES
16654,POWER TRAIN
224295,VISIBILITY/WIPER
79055,ELECTRICAL SYSTEM
275557,FUEL SYSTEM
109342,EQUIPMENT
160819,ENGINE
93632,FUEL SYSTEM
20524,POWER TRAIN
79760,ELECTRICAL SYSTEM
159596,FUEL/PROPULSION SYSTEM
167126,AIR BAGS
76554,FUEL/PROPULSION SYSTEM
179060,POWER TRAIN
43856,STEERING
112027,SERVICE BRAKES
229223,ELECTRICAL SYSTEM
177241,STRUCTURE
131845,ENGINE
142772,STRUCTURE
46775,ELECTRICAL SYSTEM
220672,FUEL/PROPULSION SYSTEM
137755,AIR BAGS
208144,VEHICLE SPEED CONTROL
201163,AIR BAGS
148633,LATCHES/LOCKS/LINKAGES
110626,POWER TRAIN
152475,EQUIPMENT
131934,ENGINE
275674,ELECTRICAL SYSTEM
119919,SUSPENSION
14945,ENGINE
250379,SUSPENSION
265916,ELECTRICAL SYSTEM
234866,ENGINE AND ENGINE COOLING
21331,POWER TRAIN
99617,ENGINE
4786,SUSPENSION
124296,SERVICE BRAKES
172823,POWER TRAIN
77435,POWER TRAIN
29040,SERVICE BRAKES
82399,ENGINE
143838,SERVICE BRAKES
108476,VEHICLE SPEED CONTROL
20264,ENGINE
97903,ENGINE
33588,SEAT BELTS
213257,STRUCTURE
66127,SEATS
100912,ENGINE
257565,ENGINE
60489,ELECTRICAL SYSTEM
285919,STEERING
83648,ENGINE AND ENGINE COOLING
227074,ELECTRICAL SYSTEM
180194,SEAT BELTS
71461,ELECTRICAL SYSTEM
195309,AIR BAGS
141043,FORWARD COLLISION AVOIDANCE
121130,ELECTRICAL SYSTEM
10131,ENGINE
82200,ENGINE
7213,STEERING
70446,VISIBILITY
10283,ELECTRICAL SYSTEM
66395,STEERING
245210,SUSPENSION
247733,FORWARD COLLISION AVOIDANCE
133343,ELECTRICAL SYSTEM
10208,ENGINE
153490,ENGINE AND ENGINE COOLING
213324,AIR BAGS
2641,AIR BAGS
98882,STEERING
12950,ELECTRICAL SYSTEM
252746,EQUIPMENT
176088,POWER TRAIN
43768,FORWARD COLLISION AVOIDANCE
175732,SERVICE BRAKES
3325,ENGINE
21265,FUEL SYSTEM
14981,FUEL SYSTEM
189062,SUSPENSION
260921,ELECTRICAL SYSTEM
283248,POWER TRAIN
285915,STRUCTURE
296441,TIRES
122575,ENGINE
99682,ENGINE
76396,ELECTRICAL SYSTEM
100009,POWER TRAIN
69863,ENGINE
291662,ENGINE
223628,VEHICLE SPEED CONTROL
163715,LATCHES/LOCKS/LINKAGES
261103,POWER TRAIN
194661,FORWARD COLLISION AVOIDANCE
193926,ELECTRICAL SYSTEM
123656,POWER TRAIN
149523,VISIBILITY
274797,SERVICE BRAKES
268212,UNKNOWN
120882,SEATS
236792,POWER TRAIN
27340,ENGINE
172938,STEERING
279295,ENGINE
1242,ELECTRICAL SYSTEM
66405,SERVICE BRAKES
184879,VEHICLE SPEED CONTROL
206291,SERVICE BRAKES
71207,SERVICE BRAKES
85621,FUEL SYSTEM
57147,STRUCTURE
35848,WHEELS
43117,ENGINE
127897,VISIBILITY
207656,FUEL SYSTEM
36186,AIR BAGS
175124,SUSPENSION
225574,STEERING
24876,FUEL SYSTEM
277288,STRUCTURE
235946,ENGINE
157009,ENGINE
189019,ELECTRICAL SYSTEM
94376,SERVICE BRAKES
186168,ELECTRICAL SYSTEM
67137,POWER TRAIN
46898,ELECTRICAL SYSTEM
54332,STRUCTURE
224758,ENGINE
218638,ENGINE
11057,POWER TRAIN
273233,STEERING
55330,VISIBILITY
264142,LATCHES/LOCKS/LINKAGES
259872,VISIBILITY
208572,ELECTRICAL SYSTEM
247222,POWER TRAIN
287319,ENGINE
187066,POWER TRAIN
94012,STEERING
195059,FORWARD COLLISION AVOIDANCE
103527,ELECTRICAL SYSTEM
197172,AIR BAGS
86781,SERVICE BRAKES
38087,ENGINE AND ENGINE COOLING
56979,STEERING
27599,SERVICE BRAKES
43224,ENGINE AND ENGINE COOLING
50807,FUEL SYSTEM
46733,AIR BAGS
15805,ENGINE
137995,POWER TRAIN
66938,LATCHES/LOCKS/LINKAGES
202749,STEERING
294138,AIR BAGS
8327,STEERING
169330,SERVICE BRAKES
240071,ENGINE
204068,VEHICLE SPEED CONTROL
216558,STRUCTURE
74662,ENGINE
76380,AIR BAGS
112870,STEERING
11858,ENGINE
16737,FUEL SYSTEM
10166,FUEL SYSTEM
241495,EQUIPMENT
230607,AIR BAGS
49659,ELECTRICAL SYSTEM
202882,SERVICE BRAKES
221433,VEHICLE SPEED CONTROL
13803,ENGINE
51166,ENGINE AND ENGINE COOLING
246707,POWER TRAIN
285129,SERVICE BRAKES
207499,STEERING
81716,ENGINE
46084,VISIBILITY
82273,SERVICE BRAKES
26219,VISIBILITY
293596,SERVICE BRAKES
296003,POWER TRAIN
87384,TIRES
137321,ELECTRICAL SYSTEM
28908,ENGINE
126465,LANE DEPARTURE
101489,ENGINE
10181,POWER TRAIN
24843,ELECTRICAL SYSTEM
141725,SERVICE BRAKES
257546,ENGINE
273879,FUEL SYSTEM
143944,POWER TRAIN
245814,AIR BAGS
97674,ENGINE
212795,ENGINE
99535,ENGINE
281693,STRUCTURE
59177,SERVICE BRAKES
164575,FORWARD COLLISION AVOIDANCE
287736,SUSPENSION
171818,ELECTRICAL SYSTEM
253091,ELECTRICAL SYSTEM
234786,POWER TRAIN
203602,POWER TRAIN
78153,EXTERIOR LIGHTING
7253,POWER TRAIN
52313,POWER TRAIN
109756,POWER TRAIN
134848,VISIBILITY
43228,AIR BAGS
187070,POWER TRAIN
245093,LATCHES/LOCKS/LINKAGES
65254,POWER TRAIN
259752,AIR BAGS
42800,STRUCTURE
299770,POWER TRAIN
213489,ENGINE
199368,LATCHES/LOCKS/LINKAGES
79000,STEERING
262682,SERVICE BRAKES
177059,STEERING
145334,SERVICE BRAKES
181327,ENGINE
26909,STEERING
148540,VEHICLE SPEED CONTROL
145300,ENGINE
116751,ENGINE AND ENGINE COOLING
130346,FUEL SYSTEM
196297,POWER TRAIN
228819,ENGINE AND ENGINE COOLING
11214,SEATS
152148,FORWARD COLLISION AVOIDANCE
252002,SERVICE BRAKES
168262,ELECTRICAL SYSTEM
241113,AIR BAGS
89381,POWER TRAIN
220565,EXTERIOR LIGHTING
63614,FORWARD COLLISION AVOIDANCE
98725,ENGINE
148569,STRUCTURE
219073,POWER TRAIN
120890,ENGINE
52092,ENGINE
217824,POWER TRAIN
99163,ENGINE
25369,ENGINE
80757,POWER TRAIN
5557,STEERING
36581,ELECTRICAL SYSTEM
108754,SERVICE BRAKES
81227,STRUCTURE
158950,STRUCTURE
83515,STRUCTURE
99414,ELECTRICAL SYSTEM
38592,STEERING
286517,FUEL SYSTEM
153783,STEERING
102681,VISIBILITY
79107,POWER TRAIN
268512,SERVICE BRAKES
298336,ENGINE
33365,STRUCTURE
103372,SERVICE BRAKES
258308,SERVICE BRAKES
126973,FUEL SYSTEM
232861,POWER TRAIN
115389,SERVICE BRAKES
51561,ELECTRICAL SYSTEM
26572,ELECTRICAL SYSTEM
65396,EXTERIOR LIGHTING
299120,STRUCTURE
19730,ENGINE
82061,STEERING
170973,FUEL SYSTEM
163189,ENGINE
124779,STEERING
159681,SEAT BELTS
218796,ENGINE
67593,POWER TRAIN
96911,ENGINE
90159,EXTERIOR LIGHTING
103369,ELECTRICAL SYSTEM
295953,ELECTRICAL SYSTEM
244725,POWER TRAIN
164871,ENGINE
187160,VISIBILITY/WIPER
227473,ENGINE
38522,EXTERIOR LIGHTING
152837,STEERING
135085,ELECTRICAL SYSTEM
286953,ENGINE
40220,POWER TRAIN
257119,POWER TRAIN
34549,STEERING
24523,SERVICE BRAKES
139499,FUEL SYSTEM
263734,STEERING
127423,VISIBILITY
23299,BACK OVER PREVENTION
4785,POWER TRAIN
105076,POWER TRAIN
274609,POWER TRAIN
146542,SEAT BELTS
25389,VISIBILITY
265708,SERVICE BRAKES
209407,ELECTRICAL SYSTEM
210756,EXTERIOR LIGHTING
273051,WHEELS
195400,VISIBILITY
274178,FORWARD COLLISION AVOIDANCE
192620,ENGINE
199197,ELECTRICAL SYSTEM
33151,ENGINE
73331,ELECTRICAL SYSTEM
242911,ENGINE
41249,FORWARD COLLISION AVOIDANCE
33027,FUEL/PROPULSION SYSTEM
177144,ELECTRICAL SYSTEM
232412,FUEL SYSTEM
176957,WHEELS
252920,SERVICE BRAKES
260324,ENGINE
294347,ENGINE
25718,SERVICE BRAKES
79525,ENGINE
112141,POWER TRAIN
211912,ELECTRICAL SYSTEM
39392,SEATS
214893,ENGINE
3359,ENGINE
122735,SUSPENSION
34558,ELECTRICAL SYSTEM
128962,SERVICE BRAKES
143410,ENGINE
13570,FUEL/PROPULSION SYSTEM
130115,ENGINE
159584,STEERING
9846,POWER TRAIN
225341,POWER TRAIN
237135,ENGINE
92979,SEAT BELTS
133899,AIR BAGS
130050,SERVICE BRAKES
290279,ELECTRICAL SYSTEM
208224,SEATS
17721,WHEELS
175268,ELECTRICAL SYSTEM
128477,FUEL/PROPULSION SYSTEM
174685,TIRES
42838,POWER TRAIN
38001,ENGINE
255159,ENGINE
213519,ENGINE
288312,ENGINE
240731,STEERING
55541,ENGINE AND ENGINE COOLING
51633,TIRES
189186,STRUCTURE
288367,FUEL SYSTEM
109319,ENGINE
262392,FUEL/PROPULSION SYSTEM
168773,AIR BAGS
200831,POWER TRAIN
234677,FORWARD COLLISION AVOIDANCE
206125,ENGINE
291778,FUEL/PROPULSION SYSTEM
258956,ELECTRICAL SYSTEM
245391,BACK OVER PREVENTION
98947,ENGINE
244431,ENGINE AND ENGINE COOLING
85675,VISIBILITY/WIPER
255501,ELECTRICAL SYSTEM
163236,POWER TRAIN
281760,POWER TRAIN
221703,VISIBILITY/WIPER
86884,ENGINE AND ENGINE COOLING
192725,ELECTRICAL SYSTEM
52645,ELECTRICAL SYSTEM
150635,AIR BAGS
210708,POWER TRAIN
91573,TIRES
164719,EXTERIOR LIGHTING
179629,ENGINE
68945,ENGINE
85680,SUSPENSION
167660,SERVICE BRAKES
89242,POWER TRAIN
48403,STRUCTURE
293886,SUSPENSION
193843,TIRES
116361,ELECTRICAL SYSTEM
270438,ENGINE
293666,ENGINE AND ENGINE COOLING
145507,ENGINE
147614,POWER TRAIN
176431,ENGINE
167545,ENGINE
196553,FUEL/PROPULSION SYSTEM
289533,POWER TRAIN
108436,AIR BAGS
194882,SUSPENSION
190174,ENGINE
117959,AIR BAGS
102573,TIRES
90103,SERVICE BRAKES
163362,LATCHES/LOCKS/LINKAGES
132951,VISIBILITY/WIPER
86274,POWER TRAIN
170149,ENGINE
212571,POWER TRAIN
222719,SERVICE BRAKES
99235,STEERING
297242,POWER TRAIN
230843,SERVICE BRAKES
170540,VEHICLE SPEED CONTROL
245472,VISIBILITY
70155,ELECTRICAL SYSTEM
221610,STEERING
207241,SERVICE BRAKES
61477,FUEL/PROPULSION SYSTEM
238361,POWER TRAIN
261668,ENGINE
81607,ELECTRICAL SYSTEM
171496,ENGINE
292444,STRUCTURE
127403,ELECTRICAL SYSTEM
156789,STEERING
267550,SERVICE BRAKES
202180,ENGINE
27635,POWER TRAIN
161391,FUEL SYSTEM
33049,ENGINE
219111,SERVICE BRAKES
67037,ENGINE
212706,FUEL/PROPULSION SYSTEM
186031,POWER TRAIN
10965,SERVICE BRAKES
296502,VEHICLE SPEED CONTROL
13549,ENGINE
48607,ELECTRICAL SYSTEM
126519,FUEL/PROPULSION SYSTEM
167245,SERVICE BRAKES
104551,VEHICLE SPEED CONTROL
297051,POWER TRAIN
60747,POWER TRAIN
27565,VEHICLE SPEED CONTROL
44153,AIR BAGS
212553,POWER TRAIN
221170,STRUCTURE
11097,STRUCTURE
183608,STEERING
75121,POWER TRAIN
209692,STRUCTURE
151171,ENGINE
284339,ELECTRICAL SYSTEM
49961,STEERING
277114,ENGINE AND ENGINE COOLING
71365,ELECTRICAL SYSTEM
66133,UNKNOWN
261896,STRUCTURE
23259,ENGINE AND ENGINE COOLING
181198,VEHICLE SPEED CONTROL
87143,ENGINE
101140,AIR BAGS
11725,STRUCTURE
292775,FORWARD COLLISION AVOIDANCE
285852,STEERING
295235,ENGINE
282328,ENGINE
181775,ENGINE
49595,POWER TRAIN
256058,ENGINE
67821,ELECTRICAL SYSTEM
273169,ENGINE AND ENGINE COOLING
10092,AIR BAGS
289303,FUEL/PROPULSION SYSTEM
120784,POWER TRAIN
150290,ENGINE AND ENGINE COOLING
66508,FUEL/PROPULSION SYSTEM
275412,ENGINE
213676,ENGINE
108762,STRUCTURE
201938,ELECTRICAL SYSTEM
16344,ENGINE
208885,ENGINE
67807,ENGINE AND ENGINE COOLING
216548,SERVICE BRAKES
186106,ENGINE
149342,VISIBILITY
233149,FORWARD COLLISION AVOIDANCE
276845,ENGINE
254699,AIR BAGS
273385,TIRES
33313,VISIBILITY/WIPER
225557,VISIBILITY
27023,VISIBILITY/WIPER
47553,VISIBILITY
248083,ENGINE
250972,ENGINE
203890,POWER TRAIN
145280,ENGINE AND ENGINE COOLING
74745,ELECTRICAL SYSTEM
290690,POWER TRAIN
136829,ELECTRICAL SYSTEM
45549,ENGINE
154024,SERVICE BRAKES
147793,ELECTRICAL SYSTEM
217051,STEERING
284429,ENGINE
130958,ENGINE
31962,POWER TRAIN
183231,VISIBILITY
58598,ENGINE AND ENGINE COOLING
2431,STEERING
195035,FUEL SYSTEM
232326,ENGINE
257104,POWER TRAIN
213470,VEHICLE SPEED CONTROL
130419,STRUCTURE
292245,STEERING
293474,ENGINE
76614,POWER TRAIN
278635,LATCHES/LOCKS/LINKAGES
34526,FORWARD COLLISION AVOIDANCE
7127,ENGINE AND ENGINE COOLING
239816,SERVICE BRAKES
258109,TIRES
38353,POWER TRAIN
96418,FUEL/PROPULSION SYSTEM
3922,VEHICLE SPEED CONTROL
84407,STEERING
265943,ENGINE
84518,POWER TRAIN
86862,ELECTRICAL SYSTEM
244863,POWER TRAIN
10764,SERVICE BRAKES
250171,ELECTRICAL SYSTEM
149872,POWER TRAIN
103316,ELECTRICAL SYSTEM
136882,POWER TRAIN
194364,STEERING
221820,EQUIPMENT
179797,ENGINE
199681,ENGINE
52034,ENGINE
88409,ELECTRICAL SYSTEM
129668,AIR BAGS
212884,ELECTRICAL SYSTEM
221927,ENGINE
26717,ENGINE AND ENGINE COOLING
72278,SERVICE BRAKES
130046,ENGINE
163914,STEERING
280169,ENGINE
92022,ENGINE
118441,SEAT BELTS
254044,POWER TRAIN
46562,ENGINE
203066,SEAT BELTS
135169,STEERING
253968,ELECTRICAL SYSTEM
187589,ENGINE
111313,STEERING
226041,STEERING
79156,ENGINE
271406,POWER TRAIN
283665,ELECTRICAL SYSTEM
44689,ENGINE
185422,EXTERIOR LIGHTING
125065,POWER TRAIN
130694,POWER TRAIN
80521,ENGINE AND ENGINE COOLING
81404,SERVICE BRAKES
140397,SEATS
43056,AIR BAGS
199260,ELECTRICAL SYSTEM
125093,VEHICLE SPEED CONTROL
263537,ENGINE
51259,EXTERIOR LIGHTING
174355,POWER TRAIN
142281,FUEL SYSTEM
276475,STEERING
182813,STEERING
16872,VEHICLE SPEED CONTROL
19526,VEHICLE SPEED CONTROL
261654,ELECTRICAL SYSTEM
94639,STRUCTURE
198508,ENGINE
128676,ENGINE
37375,VISIBILITY
139102,ENGINE
14239,SERVICE BRAKES
58039,ELECTRICAL SYSTEM
290831,SUSPENSION
233304,SEAT BELTS
147208,ENGINE
30984,ENGINE
209094,SERVICE BRAKES
59141,POWER TRAIN
248128,ENGINE
88090,ELECTRICAL SYSTEM
236517,STRUCTURE
267900,ENGINE
261399,ELECTRICAL SYSTEM
258271,ENGINE
183134,ELECTRICAL SYSTEM
127395,ELECTRICAL SYSTEM
235956,ENGINE
125434,POWER TRAIN
272092,FUEL/PROPULSION SYSTEM
85332,VISIBILITY/WIPER
190478,ENGINE
138969,ELECTRICAL SYSTEM
165838,ENGINE
210011,STRUCTURE
219149,ENGINE
70902,ELECTRICAL SYSTEM
46083,POWER TRAIN
10209,EXTERIOR LIGHTING
238566,SERVICE BRAKES
68197,VEHICLE SPEED CONTROL
244661,POWER TRAIN
257974,ENGINE
4754,VEHICLE SPEED CONTROL
31640,SERVICE BRAKES
204560,POWER TRAIN
94378,ENGINE
56183,SERVICE BRAKES
214087,ELECTRICAL SYSTEM
288430,STEERING
226057,POWER TRAIN
39660,ELECTRICAL SYSTEM
150109,STEERING
253104,STEERING
72744,POWER TRAIN
245,ENGINE
28777,POWER TRAIN
164557,ENGINE
152020,ENGINE
147919,ENGINE
68854,FORWARD COLLISION AVOIDANCE
125610,STEERING
5813,FUEL SYSTEM
54342,ELECTRICAL SYSTEM
235032,AIR BAGS
21534,STEERING
122757,ENGINE
290035,ENGINE
46497,ENGINE
217134,FUEL/PROPULSION SYSTEM
217096,POWER TRAIN
179412,ENGINE
255521,ENGINE
85442,FUEL/PROPULSION SYSTEM
258811,SUSPENSION
237984,ENGINE
67974,SEATS
185112,SERVICE BRAKES
186220,POWER TRAIN
114884,SERVICE BRAKES
207307,SERVICE BRAKES
14833,STEERING
204094,SERVICE BRAKES
179950,SERVICE BRAKES
261186,POWER TRAIN
79722,ENGINE
85122,LATCHES/LOCKS/LINKAGES
174181,SERVICE BRAKES
279728,ENGINE
236789,POWER TRAIN
86508,POWER TRAIN
57506,ELECTRICAL SYSTEM
80699,ENGINE
56748,FUEL SYSTEM
101977,ENGINE
235478,ENGINE
48354,ENGINE
39928,STEERING
166088,ENGINE
29573,FORWARD COLLISION AVOIDANCE
71409,FUEL/PROPULSION SYSTEM
243182,SERVICE BRAKES
174376,ENGINE
252497,ENGINE
113865,ELECTRICAL SYSTEM
39942,STEERING
151835,POWER TRAIN
245826,STRUCTURE
257607,AIR BAGS
255700,SERVICE BRAKES
118374,ENGINE AND ENGINE COOLING
40749,ENGINE
95414,ENGINE
125532,ENGINE
164976,ENGINE AND ENGINE COOLING
208927,SEATS
168030,STRUCTURE
168171,LATCHES/LOCKS/LINKAGES
233256,ENGINE
66298,FORWARD COLLISION AVOIDANCE
282686,STEERING
240448,ENGINE
53089,ENGINE
22150,AIR BAGS
2409,ELECTRICAL SYSTEM
256408,FUEL/PROPULSION SYSTEM
99643,ELECTRICAL SYSTEM
87070,ENGINE
265657,STRUCTURE
